ID;Default;Loan_Type;Gender;Degree;Citizenship;Age;Income;Credit_Score;Loan_Length;Signers
406;0;Car ;Female;College ;Citizen    ;53;95259;685;2;2
407;0;Car ;Female;Graduate;Citizen    ;50;120905;641;2;2
408;0;Home;Male  ;HS      ;Citizen    ;44;53413;505;3;2
409;0;Home;Female;HS      ;Citizen    ;46;81750;579;7;2
410;0;Car ;Male  ;HS      ;Citizen    ;32;83209;576;0;2
411;0;Car ;Female;College ;Citizen    ;29;84191;588;0;2
412;0;Car ;Female;HS      ;Citizen    ;42;108036;605;0;2
413;1;Car ;Female;College ;Non-citizen;41;99189;540;0;2
414;0;Home;Female;HS      ;Citizen    ;44;79854;684;2;2
415;0;Car ;Male  ;HS      ;Citizen    ;52;70678;570;0;2
416;0;Car ;Male  ;Graduate;Citizen    ;49;107097;651;2;2
417;0;Car ;Male  ;College ;Citizen    ;56;120219;639;1;2
418;0;Car ;Female;HS      ;Citizen    ;43;118860;539;1;2
419;0;Car ;Male  ;HS      ;Citizen    ;47;111913;683;0;2
420;0;Home;Male  ;HS      ;Citizen    ;46;72652;569;2;2
421;0;Home;Male  ;College ;Citizen    ;40;116710;501;5;2
422;1;Car ;Female;College ;Citizen    ;46;115253;695;3;2
423;0;Car ;Female;HS      ;Citizen    ;54;74634;618;0;2
424;0;Car ;Female;HS      ;Citizen    ;56;101975;659;1;2
425;0;Car ;Male  ;College ;Citizen    ;35;127232;583;2;2
426;0;Home;Male  ;HS      ;Citizen    ;41;84763;623;2;2
427;0;Car ;Male  ;HS      ;Citizen    ;44;140787;573;1;2
428;0;Car ;Female;HS      ;Citizen    ;45;94827;530;0;2
429;0;Car ;Female;HS      ;Citizen    ;40;89780;625;0;2
430;0;Car ;Male  ;HS      ;Citizen    ;38;85635;527;0;2
431;0;Car ;Male  ;HS      ;Citizen    ;39;81346;631;0;2
432;0;Car ;Male  ;HS      ;Citizen    ;39;106550;560;2;2
433;0;Car ;Male  ;HS      ;Citizen    ;49;79303;702;0;2
434;0;Car ;Female;Graduate;Citizen    ;48;89068;595;3;2
435;0;Home;Female;College ;Citizen    ;44;111674;701;10;2
436;0;Car ;Male  ;HS      ;Citizen    ;57;101010;659;3;2
437;0;Home;Male  ;HS      ;Citizen    ;40;66717;645;0;2
438;0;Car ;Male  ;College ;Citizen    ;39;102409;625;2;2
439;0;Car ;Male  ;College ;Citizen    ;49;83150;607;3;2
440;0;Car ;Male  ;HS      ;Citizen    ;44;93250;532;2;2
441;0;Home;Female;HS      ;Citizen    ;30;119535;614;5;2
442;0;Car ;Male  ;College ;Citizen    ;36;131647;596;1;2
443;0;Car ;Male  ;HS      ;Citizen    ;43;91123;613;2;2
444;0;Car ;Female;HS      ;Citizen    ;36;106879;623;2;2
445;0;Car ;Female;HS      ;Non-citizen;41;123004;699;0;2
446;0;Car ;Female;College ;Citizen    ;50;90253;615;3;2
447;0;Car ;Female;HS      ;Citizen    ;41;112445;572;1;2
448;0;Home;Female;HS      ;Citizen    ;33;87944;533;5;2
449;0;Car ;Male  ;College ;Citizen    ;43;108624;611;2;2
450;0;Car ;Female;College ;Citizen    ;55;125573;597;3;2
451;0;Car ;Female;HS      ;Citizen    ;37;72853;452;0;2
452;0;Car ;Male  ;HS      ;Citizen    ;42;122876;593;2;2
453;0;Car ;Female;Graduate;Citizen    ;42;76813;599;1;2
454;0;Car ;Male  ;College ;Citizen    ;38;114388;552;0;2
455;0;Car ;Male  ;HS      ;Citizen    ;44;74075;586;3;2
456;0;Car ;Female;HS      ;Citizen    ;40;116857;616;0;2
457;0;Car ;Female;HS      ;Citizen    ;39;113036;626;3;2
458;0;Home;Male  ;HS      ;Citizen    ;29;100284;543;9;2
459;0;Car ;Female;HS      ;Citizen    ;51;92992;650;2;1
460;0;Home;Male  ;HS      ;Citizen    ;33;77608;563;2;2
461;0;Home;Male  ;HS      ;Citizen    ;32;79725;462;10;2
462;0;Car ;Male  ;HS      ;Citizen    ;48;67437;642;3;2
463;0;Car ;Female;HS      ;Citizen    ;33;93955;581;0;2
464;0;Home;Male  ;HS      ;Citizen    ;55;102176;607;13;2
465;0;Car ;Male  ;College ;Citizen    ;41;101409;665;2;2
466;0;Car ;Male  ;HS      ;Citizen    ;38;75265;604;0;2
467;0;Car ;Female;HS      ;Citizen    ;40;69944;582;1;2
468;0;Car ;Male  ;HS      ;Citizen    ;39;75964;559;2;2
469;0;Car ;Female;HS      ;Citizen    ;33;71606;563;0;1
470;0;Home;Male  ;HS      ;Citizen    ;43;109159;566;8;2
471;0;Home;Male  ;HS      ;Citizen    ;42;119276;640;7;2
472;0;Home;Female;HS      ;Citizen    ;45;80671;699;7;2
473;1;Car ;Female;Graduate;Citizen    ;42;102688;656;2;2
474;0;Car ;Male  ;HS      ;Citizen    ;47;97613;598;1;2
475;0;Car ;Male  ;College ;Citizen    ;34;114805;544;1;2
476;0;Car ;Female;HS      ;Citizen    ;48;88976;572;1;2
477;0;Home;Male  ;College ;Citizen    ;47;88143;630;8;2
478;0;Home;Female;HS      ;Citizen    ;36;55916;563;6;2
479;0;Car ;Male  ;HS      ;Citizen    ;45;68525;644;0;2
480;0;Car ;Male  ;HS      ;Citizen    ;30;95725;653;0;2
481;0;Home;Male  ;HS      ;Citizen    ;46;101531;578;11;2
482;0;Car ;Male  ;HS      ;Citizen    ;47;110843;607;2;2
483;0;Car ;Male  ;HS      ;Citizen    ;31;65063;477;0;2
484;0;Car ;Female;HS      ;Citizen    ;35;89168;632;1;2
485;0;Car ;Female;HS      ;Citizen    ;47;120479;710;2;2
486;0;Car ;Male  ;HS      ;Citizen    ;34;92419;560;1;2
487;0;Car ;Male  ;HS      ;Citizen    ;51;80782;562;0;2
488;0;Home;Male  ;HS      ;Citizen    ;45;90216;581;6;2
489;0;Car ;Male  ;HS      ;Citizen    ;38;82131;600;0;2
490;0;Car ;Female;Graduate;Citizen    ;44;114328;556;3;2
491;0;Car ;Male  ;HS      ;Citizen    ;48;106250;621;0;2
492;0;Home;Female;College ;Citizen    ;44;85907;491;6;2
493;0;Home;Female;HS      ;Citizen    ;36;113961;659;4;2
494;0;Car ;Male  ;HS      ;Citizen    ;54;80983;591;1;2
495;0;Car ;Male  ;HS      ;Citizen    ;24;64642;652;0;2
496;0;Home;Male  ;HS      ;Citizen    ;33;97980;658;7;2
497;0;Home;Female;College ;Citizen    ;40;69611;609;7;2
498;0;Home;Male  ;HS      ;Citizen    ;41;93844;638;6;2
499;0;Car ;Male  ;HS      ;Citizen    ;34;88094;618;0;2
500;0;Car ;Male  ;College ;Citizen    ;45;97515;585;3;2
501;0;Car ;Female;HS      ;Citizen    ;47;127611;597;2;1
502;0;Car ;Male  ;HS      ;Citizen    ;33;120653;638;2;2
503;0;Car ;Female;HS      ;Citizen    ;48;87623;584;0;2
504;0;Car ;Male  ;HS      ;Citizen    ;37;76163;578;2;2
505;0;Car ;Male  ;College ;Citizen    ;47;93307;571;1;2
506;0;Home;Male  ;HS      ;Citizen    ;35;96804;630;5;1
507;0;Home;Male  ;College ;Citizen    ;47;81461;775;6;2
508;0;Car ;Female;College ;Citizen    ;45;119436;639;0;2
509;0;Car ;Male  ;HS      ;Citizen    ;45;92921;674;1;2
510;0;Car ;Female;HS      ;Citizen    ;43;109026;593;1;2
511;0;Car ;Female;College ;Citizen    ;46;103601;658;2;2
512;0;Car ;Male  ;College ;Citizen    ;50;94578;585;3;2
513;0;Car ;Male  ;HS      ;Citizen    ;50;96042;614;2;2
514;0;Home;Male  ;HS      ;Citizen    ;35;91465;540;5;2
515;0;Home;Male  ;HS      ;Citizen    ;45;87212;684;5;2
516;1;Car ;Male  ;HS      ;Citizen    ;41;97202;785;1;2
517;0;Car ;Female;HS      ;Citizen    ;38;95068;558;1;2
518;0;Home;Male  ;College ;Citizen    ;40;77838;601;8;1
519;0;Car ;Female;HS      ;Citizen    ;51;113921;677;0;2
520;0;Car ;Male  ;College ;Citizen    ;49;87883;720;3;2
521;0;Home;Male  ;HS      ;Citizen    ;51;114891;617;8;2
522;0;Car ;Male  ;College ;Citizen    ;51;112162;602;3;2
523;0;Car ;Male  ;College ;Citizen    ;42;68536;654;0;2
524;1;Car ;Male  ;HS      ;Citizen    ;53;118509;691;0;2
525;0;Home;Male  ;HS      ;Citizen    ;40;70753;521;7;2
526;0;Car ;Female;College ;Non-citizen;49;112219;664;1;2
527;0;Car ;Male  ;College ;Citizen    ;42;90458;471;2;2
528;0;Car ;Male  ;HS      ;Citizen    ;42;101512;576;3;2
529;0;Car ;Male  ;College ;Citizen    ;44;83725;588;2;2
530;0;Home;Male  ;HS      ;Citizen    ;46;85747;662;3;2
531;0;Car ;Male  ;HS      ;Citizen    ;50;115657;631;2;2
532;0;Car ;Female;HS      ;Citizen    ;42;112556;637;2;1
533;1;Car ;Female;Graduate;Non-citizen;52;123444;690;2;1
534;0;Home;Female;HS      ;Citizen    ;39;122509;627;6;2
535;0;Car ;Male  ;HS      ;Citizen    ;34;70708;654;1;2
536;1;Car ;Male  ;College ;Citizen    ;38;83865;566;0;2
537;0;Car ;Male  ;HS      ;Citizen    ;45;109564;616;1;2
538;0;Car ;Female;Graduate;Citizen    ;51;105208;733;3;2
539;0;Car ;Male  ;College ;Citizen    ;40;81726;553;0;2
540;0;Car ;Male  ;HS      ;Citizen    ;33;81146;702;0;2
541;0;Car ;Male  ;HS      ;Citizen    ;42;84029;618;1;2
542;1;Home;Female;HS      ;Citizen    ;39;121291;556;6;2
543;0;Car ;Male  ;College ;Citizen    ;43;120473;613;2;2
544;0;Home;Male  ;HS      ;Citizen    ;36;110647;585;8;2
545;0;Car ;Male  ;HS      ;Citizen    ;43;103793;680;3;1
546;0;Car ;Male  ;HS      ;Citizen    ;47;84822;655;3;1
547;1;Car ;Female;Graduate;Non-citizen;46;93990;741;3;2
548;0;Home;Male  ;HS      ;Citizen    ;44;99915;488;3;2
549;0;Car ;Female;Graduate;Non-citizen;35;74995;635;0;2
550;0;Car ;Female;HS      ;Citizen    ;51;117071;609;0;1
551;0;Car ;Male  ;HS      ;Citizen    ;29;121462;566;0;2
552;0;Car ;Female;Graduate;Citizen    ;53;104113;682;2;2
553;0;Home;Male  ;HS      ;Citizen    ;41;57556;505;3;2
554;0;Car ;Female;HS      ;Citizen    ;41;89158;563;0;2
555;0;Car ;Female;HS      ;Citizen    ;33;83195;481;0;2
556;0;Car ;Female;HS      ;Citizen    ;41;90136;518;2;2
557;0;Car ;Male  ;HS      ;Citizen    ;35;94961;526;0;2
558;0;Car ;Male  ;HS      ;Citizen    ;46;97995;516;0;2
559;0;Home;Female;HS      ;Citizen    ;40;109967;642;7;2
560;0;Car ;Female;HS      ;Citizen    ;41;120044;746;1;2
561;0;Car ;Male  ;HS      ;Citizen    ;36;101401;581;0;2
562;0;Car ;Male  ;HS      ;Citizen    ;36;103486;620;2;2
563;0;Home;Male  ;HS      ;Citizen    ;50;96958;596;7;2
564;0;Home;Male  ;HS      ;Citizen    ;55;99347;687;7;2
565;0;Car ;Female;HS      ;Citizen    ;45;106629;655;2;2
566;1;Car ;Female;College ;Citizen    ;53;107720;743;3;1
567;0;Car ;Male  ;College ;Citizen    ;45;59721;560;0;2
568;0;Car ;Female;College ;Non-citizen;47;132663;724;2;1
569;0;Home;Male  ;College ;Citizen    ;46;119322;648;7;2
570;0;Car ;Female;College ;Citizen    ;39;105644;582;2;2
571;0;Home;Male  ;HS      ;Citizen    ;41;114628;599;0;2
572;0;Car ;Female;HS      ;Citizen    ;33;114313;635;0;2
573;0;Home;Female;HS      ;Citizen    ;46;109345;628;11;2
574;0;Car ;Female;HS      ;Citizen    ;53;94195;525;1;2
575;0;Home;Female;HS      ;Citizen    ;44;114406;679;5;2
576;0;Home;Male  ;HS      ;Citizen    ;43;116973;664;8;2
577;0;Home;Female;College ;Citizen    ;47;122232;678;7;2
578;1;Car ;Female;Graduate;Citizen    ;45;123065;642;2;2
579;0;Home;Male  ;HS      ;Citizen    ;54;95154;593;9;1
580;0;Car ;Male  ;HS      ;Citizen    ;44;101525;535;0;2
581;0;Car ;Female;College ;Citizen    ;45;98490;717;1;2
582;0;Car ;Male  ;College ;Citizen    ;37;97314;617;3;1
583;0;Home;Female;HS      ;Citizen    ;48;83052;604;5;1
584;0;Car ;Female;HS      ;Citizen    ;39;118404;630;0;1
585;0;Car ;Male  ;HS      ;Citizen    ;46;101158;632;3;2
586;0;Home;Male  ;HS      ;Citizen    ;38;91920;584;7;2
587;0;Home;Male  ;HS      ;Citizen    ;43;82312;477;1;2
588;0;Home;Male  ;HS      ;Citizen    ;35;78448;609;8;2
589;0;Home;Male  ;HS      ;Citizen    ;35;84759;615;4;2
590;0;Home;Male  ;HS      ;Citizen    ;44;99072;777;7;2
591;0;Home;Female;College ;Citizen    ;42;93705;587;6;2
592;0;Car ;Male  ;HS      ;Citizen    ;35;108584;630;0;2
593;0;Car ;Female;Graduate;Non-citizen;39;98791;634;1;2
594;1;Car ;Male  ;HS      ;Citizen    ;46;101439;661;0;2
595;0;Home;Male  ;HS      ;Citizen    ;43;121200;550;8;2
596;0;Car ;Male  ;HS      ;Citizen    ;26;56397;538;0;2
597;0;Car ;Female;HS      ;Citizen    ;38;83498;694;0;1
598;0;Car ;Female;HS      ;Citizen    ;41;98914;589;1;2
599;0;Car ;Male  ;HS      ;Citizen    ;41;105853;555;1;2
600;0;Home;Female;HS      ;Citizen    ;48;94949;630;5;2
601;0;Car ;Female;HS      ;Citizen    ;34;103728;656;2;1
602;0;Car ;Female;College ;Citizen    ;48;115287;651;2;2
603;0;Car ;Male  ;HS      ;Citizen    ;44;102137;594;1;2
604;0;Home;Female;College ;Citizen    ;32;95647;559;7;2
605;0;Car ;Male  ;HS      ;Citizen    ;46;75777;551;0;2
606;0;Home;Male  ;College ;Citizen    ;44;104945;627;14;2
607;0;Car ;Male  ;HS      ;Citizen    ;29;99674;577;0;2
608;0;Home;Male  ;College ;Citizen    ;41;83289;558;8;2
609;0;Car ;Female;HS      ;Citizen    ;48;109876;650;2;2
610;0;Home;Male  ;HS      ;Citizen    ;32;61820;547;2;2
611;0;Car ;Male  ;HS      ;Citizen    ;47;99958;522;1;2
612;0;Home;Female;HS      ;Citizen    ;43;93071;606;3;2
613;0;Car ;Male  ;HS      ;Citizen    ;34;91068;627;1;2
614;0;Home;Male  ;HS      ;Citizen    ;33;115094;714;9;2
615;1;Home;Female;HS      ;Citizen    ;34;85744;703;5;2
616;0;Car ;Female;Graduate;Non-citizen;57;103925;676;1;2
617;0;Car ;Male  ;HS      ;Citizen    ;43;69818;611;0;2
618;0;Car ;Female;College ;Non-citizen;53;119650;589;1;2
619;0;Car ;Female;College ;Citizen    ;44;115049;569;2;2
620;0;Car ;Female;College ;Citizen    ;49;94946;650;1;2
621;0;Home;Female;HS      ;Citizen    ;38;87019;637;3;2
622;0;Car ;Male  ;College ;Citizen    ;44;92800;549;3;2
623;0;Car ;Female;HS      ;Citizen    ;35;80559;701;0;2
624;0;Car ;Male  ;HS      ;Citizen    ;41;97224;624;1;1
625;0;Car ;Female;HS      ;Citizen    ;47;90720;609;3;2
626;0;Car ;Female;HS      ;Citizen    ;47;90947;664;2;1
627;0;Car ;Male  ;College ;Citizen    ;46;87839;543;1;2
628;0;Home;Male  ;HS      ;Citizen    ;41;79163;536;6;2
629;0;Car ;Male  ;HS      ;Citizen    ;43;107491;576;0;1
630;0;Car ;Male  ;HS      ;Citizen    ;37;70410;609;0;2
631;0;Home;Female;HS      ;Citizen    ;45;124777;723;7;2
632;0;Car ;Female;HS      ;Citizen    ;51;92203;673;0;1
633;0;Car ;Male  ;HS      ;Citizen    ;47;85847;605;0;2
634;0;Home;Male  ;HS      ;Citizen    ;39;92451;588;5;2
635;0;Car ;Female;HS      ;Citizen    ;43;111023;641;1;2
636;0;Car ;Female;HS      ;Citizen    ;45;109479;615;1;2
637;0;Home;Male  ;HS      ;Citizen    ;38;75416;585;5;2
638;0;Car ;Male  ;Graduate;Citizen    ;44;76821;568;2;2
639;0;Home;Female;College ;Citizen    ;37;108077;603;9;2
640;1;Car ;Female;College ;Citizen    ;47;89303;643;2;1
641;0;Car ;Female;HS      ;Citizen    ;48;104973;709;1;2
642;0;Car ;Female;College ;Citizen    ;45;112422;613;2;2
643;0;Car ;Male  ;HS      ;Citizen    ;40;83503;564;0;2
644;0;Car ;Male  ;HS      ;Citizen    ;42;107131;608;0;2
645;0;Home;Female;HS      ;Citizen    ;36;85450;610;4;2
646;0;Car ;Female;HS      ;Citizen    ;42;84303;656;0;2
647;0;Car ;Female;College ;Citizen    ;41;96638;671;2;2
648;0;Car ;Female;HS      ;Citizen    ;36;78946;557;0;2
649;0;Car ;Male  ;College ;Citizen    ;43;67920;632;0;2
650;1;Car ;Female;HS      ;Citizen    ;45;97505;618;0;2
651;0;Home;Male  ;HS      ;Citizen    ;49;89720;602;1;2
652;0;Home;Male  ;HS      ;Citizen    ;35;122706;583;6;2
653;0;Car ;Male  ;HS      ;Citizen    ;46;109763;638;0;2
654;0;Home;Male  ;HS      ;Citizen    ;32;86462;566;6;2
655;1;Car ;Female;Graduate;Citizen    ;56;135156;673;2;2
656;0;Home;Female;HS      ;Citizen    ;50;99471;718;0;2
657;0;Car ;Female;HS      ;Citizen    ;41;100161;652;1;2
658;0;Car ;Female;HS      ;Citizen    ;41;93052;612;0;2
659;0;Car ;Male  ;HS      ;Citizen    ;43;75819;570;2;2
660;0;Car ;Female;HS      ;Citizen    ;38;96671;695;2;2
661;0;Home;Male  ;HS      ;Citizen    ;36;101256;597;2;2
662;1;Car ;Female;Graduate;Citizen    ;34;113531;671;2;2
663;0;Car ;Male  ;HS      ;Citizen    ;46;84402;619;0;2
664;0;Home;Male  ;HS      ;Citizen    ;36;101790;569;6;2
665;0;Car ;Female;HS      ;Citizen    ;46;102701;569;3;1
666;0;Car ;Female;College ;Citizen    ;47;140220;735;2;2
667;0;Car ;Male  ;HS      ;Citizen    ;41;102863;590;0;2
668;0;Car ;Male  ;HS      ;Citizen    ;32;87778;616;2;2
669;0;Home;Female;College ;Citizen    ;46;86501;629;12;1
670;0;Home;Female;HS      ;Citizen    ;43;102367;589;8;2
671;0;Car ;Male  ;College ;Citizen    ;34;90661;576;0;2
672;0;Home;Female;HS      ;Citizen    ;49;97635;714;5;2
673;0;Home;Male  ;HS      ;Citizen    ;37;89572;598;2;2
674;0;Home;Male  ;HS      ;Citizen    ;42;108829;699;7;1
675;0;Car ;Male  ;HS      ;Citizen    ;41;93533;581;0;2
676;1;Home;Male  ;College ;Citizen    ;41;105459;608;13;2
677;0;Car ;Female;College ;Citizen    ;44;104436;625;0;2
678;0;Home;Male  ;HS      ;Citizen    ;46;107246;654;10;2
679;0;Car ;Male  ;HS      ;Citizen    ;41;79444;587;0;2
680;0;Car ;Female;College ;Non-citizen;51;106328;749;2;2
681;0;Car ;Male  ;HS      ;Citizen    ;39;105976;661;1;1
682;0;Home;Female;Graduate;Citizen    ;44;93994;683;11;2
683;0;Home;Female;HS      ;Citizen    ;38;88894;628;5;2
684;0;Car ;Male  ;HS      ;Citizen    ;35;61728;534;0;2
685;0;Home;Male  ;HS      ;Citizen    ;46;99711;662;12;1
686;0;Car ;Female;College ;Citizen    ;40;86159;643;0;2
687;0;Car ;Female;HS      ;Citizen    ;42;87053;624;1;2
688;0;Home;Male  ;HS      ;Citizen    ;49;103573;604;10;2
689;1;Car ;Male  ;HS      ;Citizen    ;44;65005;713;0;2
690;0;Home;Male  ;HS      ;Citizen    ;39;85973;540;3;2
691;0;Car ;Male  ;HS      ;Citizen    ;40;64613;618;0;2
692;0;Car ;Female;HS      ;Citizen    ;44;95595;568;0;2
693;0;Car ;Male  ;HS      ;Citizen    ;41;61649;592;0;2
694;0;Home;Male  ;HS      ;Citizen    ;46;92772;740;4;2
695;0;Car ;Female;HS      ;Citizen    ;44;86942;568;2;2
696;0;Car ;Female;HS      ;Citizen    ;46;63190;702;1;2
697;0;Home;Male  ;HS      ;Citizen    ;47;104779;696;7;2
698;0;Car ;Male  ;College ;Citizen    ;53;95542;556;2;2
699;0;Car ;Female;College ;Citizen    ;37;88263;587;1;1
700;1;Car ;Male  ;HS      ;Citizen    ;40;85449;536;0;2
701;0;Home;Male  ;HS      ;Citizen    ;43;89154;591;4;2
702;0;Home;Male  ;HS      ;Citizen    ;40;98471;662;4;2
703;0;Car ;Male  ;College ;Citizen    ;49;98863;643;2;2
704;0;Home;Female;HS      ;Citizen    ;45;102348;546;5;2
705;0;Home;Male  ;HS      ;Citizen    ;38;64813;468;7;2
706;0;Car ;Male  ;HS      ;Citizen    ;37;79426;579;1;2
707;0;Home;Male  ;Graduate;Citizen    ;46;90416;640;11;2
708;0;Car ;Female;College ;Citizen    ;41;84974;602;1;2
709;0;Car ;Male  ;College ;Citizen    ;42;108786;705;2;2
710;0;Home;Male  ;HS      ;Citizen    ;42;88753;558;6;2
711;0;Home;Male  ;HS      ;Citizen    ;33;70548;535;5;2
712;0;Car ;Male  ;HS      ;Citizen    ;42;113174;644;0;2
713;0;Home;Male  ;HS      ;Citizen    ;47;84607;652;9;2
714;0;Car ;Female;HS      ;Citizen    ;39;108313;681;2;2
715;0;Car ;Female;HS      ;Citizen    ;41;119686;600;1;1
716;0;Car ;Male  ;HS      ;Citizen    ;37;83496;507;0;2
717;0;Car ;Male  ;HS      ;Citizen    ;30;72949;499;0;2
718;0;Car ;Male  ;HS      ;Citizen    ;48;100749;512;1;2
719;0;Car ;Male  ;College ;Citizen    ;34;94148;625;1;1
720;0;Car ;Female;College ;Citizen    ;51;124110;664;1;1
721;0;Home;Male  ;HS      ;Citizen    ;48;75398;600;11;1
722;0;Car ;Male  ;College ;Citizen    ;38;97842;557;2;2
723;0;Car ;Female;College ;Citizen    ;46;107163;711;1;1
724;0;Car ;Male  ;HS      ;Citizen    ;41;111052;611;1;2
725;0;Car ;Female;College ;Citizen    ;38;102906;627;2;1
726;0;Car ;Female;College ;Citizen    ;44;119756;606;2;2
727;0;Car ;Male  ;College ;Citizen    ;38;80667;524;1;2
728;0;Car ;Female;HS      ;Citizen    ;42;99314;659;0;2
729;0;Car ;Male  ;College ;Non-citizen;52;106805;631;0;2
730;0;Car ;Male  ;HS      ;Citizen    ;33;89059;560;1;2
731;0;Car ;Male  ;HS      ;Citizen    ;43;102051;635;0;2
732;0;Car ;Female;HS      ;Citizen    ;37;112473;497;0;2
733;0;Car ;Female;HS      ;Citizen    ;40;110347;605;1;2
734;0;Home;Male  ;HS      ;Citizen    ;46;113547;562;8;2
735;0;Car ;Male  ;HS      ;Citizen    ;52;112583;658;3;1
736;0;Home;Male  ;HS      ;Citizen    ;30;66511;514;5;2
737;0;Car ;Female;HS      ;Citizen    ;51;106488;650;1;2
738;0;Car ;Male  ;HS      ;Citizen    ;43;71642;561;0;2
739;0;Car ;Male  ;HS      ;Citizen    ;31;79613;624;0;2
740;0;Car ;Female;HS      ;Citizen    ;44;97169;633;3;1
741;0;Home;Female;HS      ;Citizen    ;34;120747;586;5;2
742;0;Car ;Male  ;HS      ;Citizen    ;46;89105;550;3;2
743;0;Car ;Female;HS      ;Non-citizen;49;97799;658;1;2
744;0;Car ;Female;HS      ;Citizen    ;43;66134;564;0;2
745;0;Car ;Female;HS      ;Citizen    ;38;100078;644;0;2
746;1;Car ;Female;HS      ;Citizen    ;38;127735;612;2;2
747;1;Car ;Male  ;College ;Citizen    ;39;82112;713;3;2
748;0;Home;Male  ;HS      ;Citizen    ;37;77376;556;2;2
749;0;Car ;Female;HS      ;Citizen    ;40;107645;660;2;2
750;0;Car ;Male  ;HS      ;Citizen    ;40;81750;496;2;2
751;0;Home;Female;HS      ;Citizen    ;36;66473;514;5;2
752;0;Car ;Male  ;HS      ;Citizen    ;35;75283;538;1;2
753;0;Home;Female;HS      ;Citizen    ;41;110422;693;2;2
754;1;Car ;Male  ;College ;Citizen    ;51;101498;688;3;1
755;0;Home;Male  ;HS      ;Citizen    ;42;69180;590;2;2
756;0;Car ;Male  ;HS      ;Citizen    ;45;74423;574;2;2
757;0;Car ;Male  ;HS      ;Citizen    ;50;100783;653;1;1
758;0;Car ;Female;HS      ;Citizen    ;46;90736;690;0;1
759;0;Home;Male  ;HS      ;Citizen    ;38;97007;563;0;2
760;0;Home;Male  ;HS      ;Citizen    ;52;108001;561;10;2
761;0;Home;Male  ;College ;Citizen    ;40;89546;704;7;2
762;0;Home;Male  ;HS      ;Citizen    ;42;112497;554;8;2
763;0;Car ;Male  ;HS      ;Citizen    ;32;63293;586;0;2
764;1;Car ;Female;HS      ;Citizen    ;34;81891;683;0;2
765;0;Car ;Male  ;College ;Citizen    ;47;85524;590;1;2
766;1;Car ;Female;HS      ;Citizen    ;42;107848;657;2;2
767;0;Car ;Male  ;HS      ;Citizen    ;48;98357;599;1;2
768;0;Home;Male  ;HS      ;Citizen    ;38;113308;600;10;2
769;0;Car ;Male  ;HS      ;Citizen    ;49;90435;778;1;2
770;0;Car ;Female;HS      ;Citizen    ;36;95659;557;1;2
771;0;Car ;Female;HS      ;Citizen    ;49;101074;632;0;2
772;0;Home;Male  ;HS      ;Citizen    ;28;48991;571;3;2
773;0;Car ;Male  ;College ;Citizen    ;36;76197;496;1;2
774;0;Car ;Female;HS      ;Citizen    ;45;86833;548;0;2
775;0;Car ;Male  ;HS      ;Citizen    ;34;61076;483;2;2
776;0;Home;Male  ;HS      ;Citizen    ;35;113555;563;4;2
777;0;Car ;Male  ;College ;Citizen    ;52;131046;628;2;2
778;1;Car ;Female;HS      ;Citizen    ;45;91765;606;1;2
779;0;Car ;Female;HS      ;Citizen    ;49;127703;600;1;2
780;0;Home;Male  ;HS      ;Citizen    ;36;79281;523;8;2
781;0;Car ;Female;HS      ;Citizen    ;48;112970;556;1;2
782;0;Home;Male  ;HS      ;Citizen    ;44;92037;553;7;2
783;0;Car ;Female;HS      ;Citizen    ;54;109130;695;0;1
784;0;Car ;Female;HS      ;Citizen    ;47;100167;669;0;2
785;0;Car ;Female;HS      ;Citizen    ;47;102549;643;3;1
786;0;Car ;Female;HS      ;Citizen    ;42;89811;712;0;1
787;0;Car ;Male  ;HS      ;Citizen    ;32;94539;618;1;2
788;0;Car ;Male  ;HS      ;Citizen    ;42;77790;556;1;2
789;0;Home;Male  ;HS      ;Citizen    ;37;75418;567;4;2
790;0;Car ;Female;HS      ;Citizen    ;40;110722;603;0;2
791;0;Car ;Female;HS      ;Citizen    ;49;116579;625;0;2
792;0;Car ;Female;HS      ;Citizen    ;43;108353;628;1;1
793;0;Car ;Female;HS      ;Citizen    ;40;95586;585;0;2
794;0;Car ;Female;HS      ;Citizen    ;43;98705;600;0;2
795;0;Home;Male  ;HS      ;Citizen    ;38;77307;585;5;2
796;0;Car ;Male  ;HS      ;Citizen    ;35;94008;693;2;2
797;0;Home;Female;HS      ;Citizen    ;48;115138;503;7;2
798;0;Car ;Female;College ;Citizen    ;46;106310;682;0;2
